2.560151792642139988e+24 1.666072724784461237e-30
2.570462541806019866e+24 1.652733487823813880e-30
2.580773290969899207e+24 1.639553810709019726e-30
2.591084040133779084e+24 1.626531158742177708e-30
2.601394789297658425e+24 1.613663047357605135e-30
2.611705538461538303e+24 1.600947040936680749e-30
2.622016287625417643e+24 1.588380751655263082e-30
2.632327036789297521e+24 1.575961838362626631e-30
2.642637785953176862e+24 1.563688005490978753e-30
2.652948535117056202e+24 1.551557001994568300e-30
2.663259284280936080e+24 1.539566620317497057e-30
2.673570033444815421e+24 1.527714695389347819e-30
2.683880782608695298e+24 1.515999103647754193e-30
2.694191531772574639e+24 1.504417762087121782e-30
2.704502280936454516e+24 1.492968627332673273e-30
2.714813030100333857e+24 1.481649694739077222e-30
2.725123779264213735e+24 1.470458997512891715e-30
2.735434528428093075e+24 1.459394605858128939e-30
2.745745277591972953e+24 1.448454626144230012e-30
2.756056026755852294e+24 1.437637200095794279e-30
2.766366775919732171e+24 1.426940504003403392e-30
2.776677525083611512e+24 1.416362747954925208e-30
2.786988274247491389e+24 1.405902175086683355e-30
2.797299023411370730e+24 1.395557060853917432e-30
2.807609772575250608e+24 1.385325712319958248e-30
2.817920521739129948e+24 1.375206467463579654e-30
2.828231270903009826e+24 1.365197694503989570e-30
2.838542020066889167e+24 1.355297791242960113e-30
2.848852769230769044e+24 1.345505184423586421e-30
2.859163518394648385e+24 1.335818329105209092e-30
2.869474267558527726e+24 1.326235708054029943e-30
2.879785016722407603e+24 1.316755831148968297e-30
2.890095765886286944e+24 1.307377234802338796e-30
2.900406515050166822e+24 1.298098481394905139e-30
2.910717264214046162e+24 1.288918158724933668e-30
2.921028013377926040e+24 1.279834879470821152e-30
2.931338762541805381e+24 1.270847280666942431e-30
2.941649511705685258e+24 1.261954023192326408e-30
2.951960260869564599e+24 1.253153791271821478e-30
2.962271010033444476e+24 1.244445291989382702e-30
2.972581759197323817e+24 1.235827254813165631e-30
2.982892508361203695e+24 1.227298431132086599e-30
2.993203257525083035e+24 1.218857593803539630e-30
3.003514006688962913e+24 1.210503536711961849e-30
3.013824755852842254e+24 1.202235074337954873e-30
3.024135505016722131e+24 1.194051041337669663e-30
3.034446254180601472e+24 1.185950292132180882e-30
3.044757003344481350e+24 1.177931700506575054e-30
3.055067752508360690e+24 1.169994159218499940e-30
3.065378501672240568e+24 1.162136579615908357e-30
3.075689250836119909e+24 1.154357891263763655e-30
3.085999999999999786e+24 1.146657041579454088e-30
